lon,lat,vs30_ms
-69.916667,18.483333,250.2
-69.908333,18.483333,228.5
-69.900000,18.483333,266.5
-69.891667,18.483333,340.8
-69.883333,18.483333,309.9
-69.875000,18.483333,312.3
-69.866667,18.483333,359.9
-69.858333,18.483333,347.2
-69.850000,18.483333,328.9
-69.841667,18.483333,330.2
-70.050000,18.475000,231.7
-70.041667,18.475000,280.9
-70.033333,18.475000,286.0
-70.025000,18.475000,266.5
-70.016667,18.475000,275.2
-70.008333,18.475000,346.4
-70.000000,18.475000,337.7
-69.991667,18.475000,326.0
-69.983333,18.475000,308.1
-69.975000,18.475000,266.2
-69.966667,18.475000,230.2
-69.958333,18.475000,274.4
-69.950000,18.475000,222.0
-69.941667,18.475000,250.1
-69.933333,18.475000,231.9
-69.925000,18.475000,221.8
-69.916667,18.475000,280.0
-69.908333,18.475000,344.8
-69.900000,18.475000,384.3
-69.891667,18.475000,390.5
-69.883333,18.475000,348.3
-69.875000,18.475000,317.6
-69.866667,18.475000,373.9
-69.858333,18.475000,396.2
-69.850000,18.475000,374.4
-69.841667,18.475000,370.0
-70.050000,18.466667,378.1
-70.041667,18.466667,324.4
-70.033333,18.466667,290.2
-70.025000,18.466667,319.1
-70.016667,18.466667,270.0
-70.008333,18.466667,319.7
-70.000000,18.466667,324.8
-69.991667,18.466667,329.5
-69.983333,18.466667,331.8
-69.975000,18.466667,268.0
-69.966667,18.466667,263.9
-69.958333,18.466667,208.2
-69.950000,18.466667,249.5
-69.941667,18.466667,230.0
-69.933333,18.466667,270.9
-69.925000,18.466667,371.6
-69.916667,18.466667,412.7
-69.908333,18.466667,420.8
-69.900000,18.466667,402.7
-69.891667,18.466667,362.6
-69.883333,18.466667,600.0
-69.875000,18.466667,281.5
-69.866667,18.466667,309.2
-69.858333,18.466667,287.8
-69.850000,18.466667,311.0
-69.841667,18.466667,300.9
-70.050000,18.458333,354.4
-70.041667,18.458333,393.0
-70.033333,18.458333,397.6
-70.025000,18.458333,402.2
-70.016667,18.458333,376.4
-70.008333,18.458333,216.1
-70.000000,18.458333,347.9
-69.991667,18.458333,363.4
-69.983333,18.458333,346.1
-69.975000,18.458333,217.1
-69.966667,18.458333,204.0
-69.958333,18.458333,229.6
-69.950000,18.458333,219.7
-69.941667,18.458333,295.8
-69.933333,18.458333,405.2
-69.925000,18.458333,440.1
-69.916667,18.458333,405.3
-69.908333,18.458333,347.0
-69.900000,18.458333,282.4
-69.891667,18.458333,600.0
-69.883333,18.458333,600.0
-69.875000,18.458333,600.0
-69.866667,18.458333,600.0
-69.858333,18.458333,600.0
-69.850000,18.458333,600.0
-69.841667,18.458333,600.0
-70.050000,18.450000,234.2
-70.041667,18.450000,262.5
-70.033333,18.450000,341.4
-70.025000,18.450000,355.7
-70.016667,18.450000,404.6
-70.008333,18.450000,355.0
-70.000000,18.450000,327.8
-69.991667,18.450000,427.3
-69.983333,18.450000,324.7
-69.975000,18.450000,240.6
